n,k,avg_rprmax,avg_rppmax
43,4,0.004710559831729149,0.038201842834919314
43,6,0.0055655466951693,0.06355835833945286
43,8,0.0057249271480168794,0.08378735459536589
43,10,0.005701335423122747,0.10143211814922704
43,12,0.0056658012224509915,0.1184442082102066
43,14,0.005636444230854117,0.13521098965492961
43,16,0.0056257651045240106,0.15217141628698816
43,18,0.005641984186553085,0.16977570214861082
43,20,0.005682475786303297,0.18820337026345663
43,22,0.005759170006068601,0.20812708433877486
43,24,0.005871902697148168,0.22988311509404352
43,26,0.00603101945818148,0.25425160869773034
43,28,0.0062452289997427645,0.28206409701337065
43,30,0.006533595948667463,0.31476628641499227
43,32,0.006924270335287178,0.35451645099892715
43,34,0.0074687825763327985,0.405124297582477
43,36,0.008265840856973957,0.4738325767228395
43,38,0.009544013891681613,0.577254771263666
43,40,0.012001447647214988,0.7660750856891341
43,42,0.020026821654738135,1.3620195939543578
44,2,0.00043446550019318985,0.002005518758771083
44,3,0.0029039047769691463,0.01856156297269232
44,4,0.0045197347070781236,0.03663071366255876
44,5,0.0051382331000673,0.050220258438712764
44,6,0.005412549388185384,0.06177100027038772
44,7,0.005519723888321103,0.07191109791980342
44,8,0.005556832398760661,0.08127068106530738
44,9,0.005563746895706918,0.09017749983771495
44,10,0.0055590468160055615,0.09883232069830013
44,11,0.005530222732328202,0.10694650594864534
44,12,0.0055042450653949885,0.11498198356790254
44,13,0.00548667703794453,0.12308468741966913
44,14,0.005471477509857889,0.1311533881554191
44,15,0.005461533419774728,0.13927771988568244
44,16,0.00545640529004477,0.14747370284362898
44,17,0.005450639464328264,0.15560953860163482
44,18,0.005457956460195083,0.16410105743256986
44,19,0.0054721396073286015,0.17281253994087203
44,20,0.00549355140969768,0.1817894485881102
44,21,0.0055186556380242965,0.19094291476058264
44,22,0.005554615957753499,0.20055246077223193
44,23,0.005599321558016357,0.21058878215070292
44,24,0.005651423031638782,0.22103958267032348
44,25,0.0057137841609219645,0.23205722836000214
44,26,0.005787342837795885,0.24372949880313416
44,27,0.005872533627503249,0.25612767102170225
44,28,0.005971435775007721,0.26940082819355066
44,29,0.006085383930608692,0.2836757502774271
44,30,0.006218134161608704,0.2992056657538099
44,31,0.006370716282741863,0.31613011162967897
44,32,0.0065485220030261195,0.3348216614756229
44,33,0.006755790703898257,0.3556255202967058
44,34,0.007000118242734899,0.37909905530338683
44,35,0.0072910101159152346,0.4059571529762544
44,36,0.007641781626054579,0.4371994239803045
44,37,0.00807331077930889,0.47436787596748636
44,38,0.008617026032334335,0.519797233623674
44,39,0.009326210951907065,0.5774276143725097
44,40,0.010297756228340515,0.654429597256976
44,41,0.011733180004267343,0.7657429761465357
44,42,0.01415158289570873,0.9500165884913463
44,43,0.01958977449279582,1.3605290043777203
45,2,0.00041055072232519454,0.001894160612286543
45,4,0.0045102564619360795,0.03653564790123707
45,6,0.005279159102618719,0.060211835884716604
45,8,0.005420165705553449,0.0792212814092654
45,10,0.005404954642717122,0.09602726991544966
45,12,0.005353013284211286,0.1117444862198336
45,14,0.0053152715927777625,0.12731636623156545
45,16,0.005290312634385104,0.14287564474135314
45,18,0.005290924223775276,0.15895456624722723
45,20,0.00531385588186715,0.1756985382307345
45,22,0.005364966522216066,0.19353892660398528
45,24,0.005446184579525797,0.21281950609562558
45,26,0.005563281243931788,0.2340684315362343
45,28,0.0057218760037976175,0.2578760140032869
45,30,0.005934193208204803,0.28522263328828024
45,32,0.006215829554826004,0.31741490251443655
45,34,0.006595417142303307,0.35667189822934076
45,36,0.007121678993372851,0.4067462323641674
45,38,0.007889578483513914,0.4748655433021004
45,40,0.009118376925286203,0.5775928413736757
45,42,0.011476899763066078,0.7654243124380049
45,44,0.019171884498621953,1.3591073375200815
46,2,0.0003884381993211556,0.0017912675138806455
46,3,0.002817869647525746,0.017993155792101347
46,4,0.004338128881903101,0.03512067092746083
46,5,0.0049501692492944244,0.0483285388371598
46,6,0.005144163815834555,0.05863756777644048
46,7,0.005267982814502181,0.06854842891616227
46,8,0.005283346648974561,0.07717392104431291
46,9,0.005269621178281876,0.08529918387058243
46,10,0.005251965188800725,0.0932477510709311
46,11,0.005234905732546866,0.10109907272433061
46,12,0.005206116697199197,0.1086049135308607
46,13,0.0051823148081664985,0.11609389761736111
46,14,0.005160580048676548,0.12352409134497996
46,15,0.005152746874992868,0.13121308123189088
46,16,0.005139222742081647,0.13869568886245998
46,17,0.005130285374851028,0.14624388580725817
46,18,0.00512993225237585,0.15400227963016128
46,19,0.005134294821130886,0.16188932124717414
46,20,0.005146955712508463,0.17004780190355084
46,21,0.005163319307372802,0.1783569558279529
46,22,0.005188830573894172,0.18703311716064022
46,23,0.00521879806189135,0.19594127736702485
46,24,0.005255471993219932,0.20519145246448317
46,25,0.005302506001612091,0.21496474763105838
46,26,0.005357338037864716,0.22520031764152382
46,27,0.005420942856302601,0.23597730731472102
46,28,0.005493746893534571,0.24735579613758207
46,29,0.005579068693845821,0.2595346083704255
46,30,0.005677220453533964,0.272586782400311
46,31,0.005790212110752113,0.28667250325775495
46,32,0.005919179838494893,0.30191931530838334
46,33,0.006068395510712742,0.3186289264958013
46,34,0.006241189014522341,0.3370782681780925
46,35,0.006442701235394514,0.3576676279192479
46,36,0.006679023750611307,0.38088543937920705
46,37,0.006959883699398549,0.4074762825671246
46,38,0.007298560695604368,0.43846600590011037
46,39,0.007714299547421069,0.47534410637826047
46,40,0.0082377171476167,0.5204652624474795
46,41,0.008919720538652812,0.5777434608784591
46,42,0.009853316504118572,0.6543300822772855
46,43,0.011231813818529165,0.7651183296227823
46,44,0.013553239111061563,0.9486443145367843
46,45,0.01877190399351919,1.3577499211875976
47,2,0.00036795707205677816,0.0016960300180627707
47,4,0.004259122766950385,0.03446380602328488
47,6,0.0050420876131487295,0.05744296160728936
47,8,0.005143896475919255,0.07509196549201264
47,10,0.005122047700904712,0.09088558290827062
47,12,0.005069722241882744,0.10569210469691308
47,14,0.005028636801364499,0.12028767177553454
47,16,0.004994643895288213,0.13470138608812493
47,18,0.004980457292158621,0.14940876615400717
47,20,0.004990987078668753,0.16477318970771732
47,22,0.005023932232791408,0.180949939397348
47,24,0.005080172252115249,0.19818750797958729
47,26,0.005166388695588995,0.21698866369494701
47,28,0.005284874123766823,0.2377361231532173
47,30,0.005443987500313069,0.2611341227999976
47,32,0.005652307641511903,0.28800047496852377
47,34,0.005927802954947849,0.3197731681712608
47,36,0.006296411038908979,0.3585766276946777
47,38,0.006805806162011749,0.40819287039886654
47,40,0.007546765815003296,0.47579653467419564
47,42,0.008729764988811735,0.5778889416142539
47,44,0.010997202747166488,0.7648246677288252
47,46,0.018388692100958656,1.356452496142437
48,2,0.00034895586104126484,0.0016077312800322693
48,3,0.0028008351010965753,0.017868571491955424
48,4,0.004060216179713054,0.03283566931539169
48,5,0.004652312449770733,0.04537000413724816
48,6,0.0049035871004277694,0.05583415613436428
48,7,0.004998442859706728,0.06496667910199028
48,8,0.005026285593550137,0.07333420773467217
48,9,0.005011929308177422,0.08103238564558306
48,10,0.004987676016000227,0.08844851679991779
48,11,0.004964687810311116,0.09576219819498652
48,12,0.004941784756739849,0.10296231047415785
48,13,0.004917762908601403,0.11002820741844262
48,14,0.004893295072203462,0.11697583584904592
48,15,0.004872940616733879,0.12392402700521488
48,16,0.00485780853001486,0.13092530369874988
48,17,0.004844051217735577,0.13789614317222262
48,18,0.004842638473353223,0.14517675660950338
48,19,0.004840805768199509,0.1524204474369122
48,20,0.004844214214322197,0.15981530606656055
48,21,0.004853237508054266,0.16739970202655002
48,22,0.004868248961177305,0.17521402193753927
48,23,0.00488857318354502,0.18326103504595698
48,24,0.004915479108326748,0.19161576296539123
48,25,0.004949499102345151,0.20033068841909732
48,26,0.00498858917644124,0.20935219057418455
48,27,0.005036358322233073,0.2188623888611519
48,28,0.005091593477187838,0.22884618463361148
48,29,0.005155380409406285,0.23938900615663639
48,30,0.0052297389775015826,0.25062815087366563
48,31,0.00531402398156372,0.262579994465421
48,32,0.005410485178192091,0.2754061999167892
48,33,0.005521684388285658,0.28929883934791867
48,34,0.005648003603193112,0.30434687001528454
48,35,0.005793658113463147,0.32085703754230704
48,36,0.005961759426273685,0.3390988334352382
48,37,0.006157368995676428,0.35947717683622415
48,38,0.00638652219727952,0.38248872190710564
48,39,0.006658220261105611,0.4088545540872941
48,40,0.006985241763268371,0.43959692777513143
48,41,0.007386449826547531,0.47622337481616306
48,42,0.007890927631726028,0.5210591631146267
48,43,0.008547787943617113,0.5780188487079698
48,44,0.009446338242748379,0.6542282447580696
48,45,0.01077238217241162,0.764541122334319
48,46,0.01300450898778732,0.9473866458094534
48,47,0.018021203505968846,1.3552111714663184
49,2,0.0003312999222968803,0.0015257347950626812
49,4,0.003953380335255525,0.031956227449821475
49,6,0.004799214563286716,0.05461811655447034
49,8,0.004895010278584156,0.07137936565953215
49,10,0.004866975692609282,0.08625958542517304
49,12,0.004820128596261907,0.1003692408935057
49,14,0.004766161274574492,0.11386767398137801
49,16,0.004726920141715312,0.12731777003402903
49,18,0.004708440458930602,0.14106224023719632
49,20,0.004705742054516101,0.15514304301382353
49,22,0.004721698707989578,0.16982083236765272
49,24,0.004761731918403069,0.18548761313074486
49,26,0.004824445545072066,0.20230972682469944
49,28,0.004912895486486218,0.22063677456074005
49,30,0.005033057008740578,0.2409956256678129
49,32,0.005190696656867073,0.2639745456203396
49,34,0.005396498112363271,0.2905004828223099
49,36,0.005665402885443303,0.3218779963902519
49,38,0.006023971054131237,0.36030486838462095
49,40,0.006517082439693812,0.40948813107387166
49,42,0.007232877357798378,0.4766255294805542
49,44,0.008373423688004842,0.5781435365607145
49,46,0.010556756205000397,0.764267892874775
49,48,0.017668478609401607,1.3540223855897675
50,2,0.0003148692808126231,0.0014494739730404333
50,3,0.0026622969354873943,0.016969784087208742
50,4,0.003952297885129614,0.031934828270589306
50,5,0.004436837960188989,0.04322642455529184
50,6,0.0046796318297315075,0.053230474735616
50,7,0.00474592699863161,0.06161950045334298
50,8,0.004785663801879212,0.06974905366045753
50,9,0.004778508217318509,0.07717513601846906
50,10,0.004759722520071294,0.08431407155025017
50,11,0.004735041573867452,0.09123124541532938
50,12,0.004697136897254052,0.09775283488799796
50,13,0.004675905809934838,0.10449566730816802
50,14,0.004648492769487528,0.11099264442675605
50,15,0.004623147705235895,0.11743010183438944
50,16,0.004604670119701576,0.12395102346851863
50,17,0.004592399105795835,0.1305707984091522
50,18,0.004580164053085349,0.13713397312204628
50,19,0.0045740097109525585,0.14383421794630868
50,20,0.0045749510413891315,0.15073464423769484
50,21,0.004578638032111652,0.15771786761434686
50,22,0.0045869029132120116,0.1648639708296261
50,23,0.004598266766405143,0.1721389128605664
50,24,0.004617278432439638,0.17973631517411887
50,25,0.004641550925585479,0.18759425618464493
50,26,0.004670544645385417,0.19571440716162875
50,27,0.004706676282634477,0.20422462398169827
50,28,0.0047473868542495055,0.21304175605191472
50,29,0.004796338272878623,0.22235852398426634
50,30,0.004852375322451935,0.2321568322940922
50,31,0.004916464793213894,0.24251740608341246
50,32,0.004990088327594139,0.25355329558900197
50,33,0.005073162609489314,0.26530378556069073
50,34,0.005168690185832584,0.27797569054502574
50,35,0.005277009528703266,0.291645172363055
50,36,0.005401005856353272,0.30653706108893963
50,37,0.00554309085843323,0.32286620251613635
50,38,0.005706779895804771,0.3409295576278766
50,39,0.005896579702687803,0.3611080418965712
50,40,0.0061187003895432366,0.38392004603515684
50,41,0.006381875758384614,0.4100890869344818
50,42,0.006698146365452443,0.4406174555598607
50,43,0.0070856314578428,0.4770049388726796
50,44,0.007572631844869062,0.5215906874747984
50,45,0.008206153595017493,0.5782600939550033
50,46,0.009072234172224181,0.6541249984850571
50,47,0.010349778187962214,0.7640052740825952
50,48,0.012499409720678041,0.9462298139512556
50,49,0.01732963487879038,1.3528828721681294
51,2,0.0002995567793232825,0.0013784432430249817
51,4,0.003823857253861275,0.03088257197055132
51,6,0.004571442111428613,0.05197509950656794
51,8,0.00467214631915975,0.06806042021371109
51,10,0.004643093456429114,0.08220497898651115
51,12,0.0045877225831612726,0.09542501635390935
51,14,0.0045308671891833106,0.1081236378181275
51,16,0.004489737852854196,0.12078843621233
51,18,0.004463116144584996,0.13355116714944115
51,20,0.004450480344699216,0.14654390621258945
51,22,0.0044571837460771,0.16009998321941699
51,24,0.004481865278866848,0.17435039950412567
51,26,0.004526461181563705,0.1895463985635438
51,28,0.004592840618842249,0.20595773349173027
51,30,0.004684360925838886,0.2239473757410851
51,32,0.004804820850585624,0.24394083064426844
51,34,0.004961243124746403,0.2665847272478981
51,36,0.005163008882095792,0.29274700605582865
51,38,0.005425647397012229,0.3237837355510368
51,40,0.005774324516480089,0.3618586019810288
51,42,0.0062521636388181475,0.41065514911655576
51,44,0.006944397997059077,0.4773681979593148
51,46,0.008045577079933827,0.5783711378884545
51,48,0.01015091792355348,0.7637515037289202
51,50,0.017003859229084112,1.351789630113199
52,2,0.00028526649141203677,0.0013121904382973365
52,3,0.002587087668728957,0.016477252404194582
52,4,0.0037189961536346254,0.0300226131035262
52,5,0.004264077532014987,0.041506654673144336
52,6,0.004466439602358348,0.0507580059279264
52,7,0.004539876892270059,0.058888363451944606
52,8,0.004567359509463843,0.06650217591799576
52,9,0.004559738394077638,0.07356838953560646
52,10,0.004543949206022837,0.08041036969938811
52,11,0.004516255195367756,0.08692598476454375
52,12,0.004475970557612012,0.09305215235329597
52,13,0.004449105573396794,0.09932034344073268
52,14,0.004426941076576255,0.10558824539982292
52,15,0.004398226740881243,0.11159396737659284
52,16,0.004380449631051773,0.11778398450737097
52,17,0.004363376246161241,0.12391843453291915
52,18,0.004348047841342621,0.13003409895888202
52,19,0.00433907747980343,0.13628680514773653
52,20,0.004333495206277527,0.14260861502720834
52,21,0.004333328048825492,0.14908657579454648
52,22,0.004334892500267,0.15561310915775364
52,23,0.004343041729548485,0.1623800284918479
52,24,0.0043547202648980075,0.16929819751694958
52,25,0.004370817970649635,0.17642054983370087
52,26,0.004391887486177731,0.18379103611726208
52,27,0.004417371030139811,0.19140828035025928
52,28,0.004448586658101245,0.19935232943999973
52,29,0.004485605122325242,0.2076528033412865
52,30,0.004528475651825093,0.21633866136631963
52,31,0.004577992619832687,0.22547620685087671
52,32,0.004634137275180324,0.2350948298031462
52,33,0.004698334606692668,0.24530000867214094
52,34,0.004771247400290916,0.25616447501945566
52,35,0.004854042369779112,0.2677931476306344
52,36,0.004947498728142413,0.28027589267306324
52,37,0.005053997635215106,0.29380171406232186
52,38,0.0051750842365118595,0.3085238474646695
52,39,0.005313512113539419,0.3246800817033685
52,40,0.0054728137623253886,0.34257495698316853
52,41,0.005657112716034776,0.3625738598062619
52,42,0.005872862016346328,0.38522379622509656
52,43,0.006127847328214861,0.4112044329486303
52,44,0.006434047354781068,0.4415394252026508
52,45,0.006808795953785305,0.47771519394356166
52,46,0.007279436787447887,0.5220689075597307
52,47,0.007891232022932236,0.5784722471332776
52,48,0.008727177116896193,0.654023833151651
52,49,0.009959711127858045,0.7635067861682551
52,50,0.012032888199630741,0.945162169238084
52,51,0.016690401292657555,1.3507398972031022
53,2,0.0002719123569790782,0.0012503102569825359
53,4,0.003658687323296643,0.029524237593663637
53,6,0.004359548527613156,0.049521150785052655
53,8,0.004461700626361252,0.06493357786397369
53,10,0.004443258251208668,0.0785911029818129
53,12,0.004381257130354416,0.09103913022168517
53,14,0.004318754656183086,0.10295473010870575
53,16,0.004271885859100136,0.11480399673144541
53,18,0.004241326815573844,0.126774055344629
53,20,0.004221458163161015,0.13884379557244558
53,22,0.0042198591734869,0.15139619860152664
53,24,0.004234343505035322,0.16451972900953094
53,26,0.004265440590602964,0.17838845291796487
53,28,0.0043141316374909556,0.19320141889180192
53,30,0.004383818724561289,0.20928491234981964
53,32,0.004476309989335336,0.22692369568906862
53,34,0.004596632951918556,0.24659850278428333
53,36,0.004750951618838305,0.2689159167105544
53,38,0.004949355586421763,0.29479466815777006
53,40,0.005205777152174733,0.32552176547189865
53,42,0.005544907349273849,0.36327418378545684
53,44,0.006008424307605407,0.4117262702133604
53,46,0.0066784311712998435,0.47804255498354503
53,48,0.007742838757363828,0.5785701352043826
53,50,0.009775721790699436,0.763270771662712
53,52,0.016388567459529584,1.3497311267809824
54,2,0.00025941700542292937,0.0011924386292943522
54,3,0.0025804930128922477,0.016423819709511837
54,4,0.003570384361368558,0.028800139423688188
54,5,0.0040712470382505955,0.039596367792403386
54,6,0.004276382189042456,0.04855644420344112
54,7,0.004352902042439217,0.05641375834170662
54,8,0.004383658025764752,0.06377085362814923
54,9,0.0043640825279564486,0.07034712884899565
54,10,0.0043390052857626114,0.07671126567757
54,11,0.004316391242609484,0.08300004697134793
54,12,0.004281339318332752,0.08892050886933979
54,13,0.004249626101128697,0.09477427248055634
54,14,0.004224810816427732,0.10066670759771176
54,15,0.0041972158778882385,0.1063864471006157
54,16,0.004175538479123396,0.11215893615401204
54,17,0.004154452384046418,0.11786171401706746
54,18,0.004137488228268279,0.12360585373083219
54,19,0.004127680269401943,0.1295078563059169
54,20,0.004117338174999487,0.1353471251007503
54,21,0.004111583497184164,0.1412998909760243
54,22,0.004110740628386158,0.14739979625289248
54,23,0.004112704452515786,0.15359078616950395
54,24,0.004120864355460355,0.16001906692157172
54,25,0.004131380176640722,0.1665572091840936
54,26,0.0041456122580718815,0.17327380278785792
54,27,0.004164322686217933,0.18021940806932704
54,28,0.004187065473798097,0.1873945274852004
54,29,0.004214824578632616,0.19486364104622572
54,30,0.0042476273690934185,0.20265101193372903
54,31,0.004285787871722874,0.21079526246556082
54,32,0.0043292463246789705,0.2193177473184138
54,33,0.004378762153156796,0.22828258931377823
54,34,0.00443532339490179,0.23777085852319252
54,35,0.004499268385561084,0.24783341346506646
54,36,0.004571347359645992,0.25854674263715727
54,37,0.004652761900684537,0.27001841491710143
54,38,0.0047448445407706616,0.2823712440044828
54,39,0.004848978716302322,0.29573940380251507
54,40,0.0049674235763487885,0.3103210754011908
54,41,0.005102378962131965,0.3263246727768248
54,42,0.005257529616628833,0.34407100200373997
54,43,0.005436861304672054,0.3639246225127786
54,44,0.00564613365093374,0.38639891282151706
54,45,0.005893531328366695,0.41221689600987804
54,46,0.006190245621990064,0.4423738797416301
54,47,0.006553094129950113,0.47835825714717106
54,48,0.007008393893326172,0.5224955784632959
54,49,0.00760001180092131,0.5786615831421508
54,50,0.00840788489487017,0.6539252460577869
54,51,0.009598540318440287,0.7630426232280499
54,52,0.01160064661117207,0.9441737885006415
54,53,0.016097715586649065,1.3487609671295815
55,2,0.00024771073780674885,0.001138247851570385
55,4,0.0036020544183939787,0.02904676345145731
55,6,0.004213554716455699,0.047824823025377224
55,8,0.0042855455511346075,0.062316713773342046
55,10,0.004252420733284408,0.0751479397741947
55,12,0.00418664352204688,0.08691399619677306
55,14,0.004128927375163654,0.09833563060334712
55,16,0.004076736910963228,0.10945154308275469
55,18,0.004042465574595,0.12070748125808421
55,20,0.0040179256495204135,0.13201158453206505
55,22,0.004007713177328244,0.14362951825467488
55,24,0.004012527112860976,0.1557265925249925
55,26,0.004032416658249803,0.16844665519129517
55,28,0.004067911324397036,0.1819540122652996
55,30,0.0041205363516691905,0.1964659485024018
55,32,0.0041920615173915935,0.2122296461611785
55,34,0.00428590265373845,0.22960205220794538
55,36,0.004405570256540253,0.2489863651821087
55,38,0.004558313940615457,0.27105317362204184
55,40,0.004752667665478253,0.2966427235997959
55,42,0.005003210827932009,0.32710136306815907
55,44,0.0053331017379406225,0.3645527992423906
55,46,0.005783123046975457,0.4126934057463889
55,48,0.00643242638752881,0.47865770873890573
55,50,0.00746243736398104,0.5787467332076593
55,52,0.009427792387681322,0.7628219538031218
55,54,0.015817250290012613,1.3478272431689253
56,2,0.00023673064410575703,0.001087442370928741
56,3,0.002321922578195233,0.014766590165950838
56,4,0.003415651089811666,0.027531541946208493
56,5,0.003919544695714861,0.03809203362825857
56,6,0.004111818461451665,0.04665126809675525
56,7,0.004162842619629921,0.05390604428023578
56,8,0.004184822408526821,0.060826434954285094
56,9,0.004196027748794742,0.06758173455697919
56,10,0.004162658194221812,0.07353040899639963
56,11,0.004129927910407076,0.07934429521484807
56,12,0.004102559864752693,0.08513173500721802
56,13,0.00406927270411187,0.09067016079407979
56,14,0.004036952278208888,0.09610146854472484
56,15,0.0040103179664131355,0.10155399467931055
56,16,0.003985518941445863,0.10695283537616644
56,17,0.003965154162371196,0.1123830162503033
56,18,0.0039501348769419835,0.11789422704901442
56,19,0.0039335696450609105,0.12329503830440518
56,20,0.003922607370139617,0.1288163578307789
56,21,0.003912230889004535,0.1343113638072615
56,22,0.0039094186192028205,0.14003563806099212
56,23,0.0039092741569932265,0.14584022733182525
56,24,0.003911011821220195,0.15170725656814144
56,25,0.003916387838109011,0.1577171987591483
56,26,0.0039260887291652415,0.1639159366876483
56,27,0.003939217498571041,0.17028434777205187
56,28,0.003955139990443673,0.17680970523747247
56,29,0.003976862514725453,0.18364500216267246
56,30,0.004001158365021589,0.19066149432494653
56,31,0.0040301948762048,0.19797848798056789
56,32,0.004064341331031845,0.20563639546476892
56,33,0.0041026943517724,0.21361091320885822
56,34,0.004146749233632307,0.22200199561906092
56,35,0.004196728037578822,0.23084780449644557
56,36,0.004252814732392815,0.24018566863820617
56,37,0.00431613844048317,0.2501093976365305
56,38,0.004387425222361277,0.260695417526784
56,39,0.00446777574097975,0.2720476623498099
56,40,0.004558110472771351,0.2842654398106371
56,41,0.004660032837448993,0.2974978909791291
56,42,0.004775959831166248,0.3119578890050304
56,43,0.0049077055883865635,0.32783253326736184
56,44,0.005058784719629677,0.3454381069958894
56,45,0.005233193782457013,0.36514721504864506
56,46,0.005436686025545768,0.38748513885094504
56,47,0.005676814277991829,0.41314743725723646
56,48,0.005964512740669089,0.4431347650868453
56,49,0.006316173766016455,0.4789422220065429
56,50,0.0067571603417648455,0.5228846675706779
56,51,0.007329849126466963,0.5788276623514084
56,52,0.008111532487598222,0.6538278037176216
56,53,0.009263129971103963,0.7626083346927153
56,54,0.011199005957966367,0.9432561669394501
56,55,0.015546618745895645,1.3469279401783467
57,2,0.00022641983557899516,0.0010397551237053728
57,4,0.0034240622797950524,0.027591145466996713
57,6,0.004030128647902571,0.045707302123435704
57,8,0.0041102804228970394,0.059720095902583134
57,10,0.004073570650339437,0.0719270245815097
57,12,0.00400853307234412,0.08314457991865919
57,14,0.003949973496916351,0.09398995197214002
57,16,0.003896742497694966,0.10452350082797006
57,18,0.0038574586866548495,0.11507455455216378
57,20,0.003830684121767592,0.12573787049553903
57,22,0.0038165558536389947,0.13664278897657753
57,24,0.0038143133199552053,0.1478819127131783
57,26,0.0038253237439860935,0.15962585038065163
57,28,0.0038499155368334507,0.172013066576224
57,30,0.0038886443833763386,0.18519559952100284
57,32,0.003943829945020233,0.19942122735387197
57,34,0.004016888424798009,0.2149160315468776
57,36,0.004111373255923026,0.23204453416912005
57,38,0.00423042529905349,0.25118904226430977
57,40,0.004380808112899242,0.2729982573113007
57,42,0.004571248485863498,0.2983330802106944
57,44,0.004815902324628052,0.32853743170174454
57,46,0.005137078220973629,0.36572091528708794
57,48,0.005574355429146286,0.4135785596552397
57,50,0.006204157125616716,0.4792174723788326
57,52,0.0072019913463047865,0.578905707276023
57,54,0.00910423423738801,0.7624017437359822
57,56,0.015285306937947414,1.3460611892857932
58,2,0.00021672677554579117,0.0009949443466569776
58,3,0.0021345348070479107,0.013565389961702774
58,4,0.0033436646993244743,0.02693400164632163
58,5,0.0037240076252966305,0.03616468078421616
58,6,0.00392595017934273,0.04450867718370145
58,7,0.004014580975464882,0.05194767540505256
58,8,0.004023210866343102,0.05843249829170265
58,9,0.004012627447251261,0.0645757385647612
58,10,0.003994268869286629,0.07049924733976752
58,11,0.003962113261320213,0.07605815466353476
58,12,0.003929679075059876,0.08147623704184387
58,13,0.0039004323834918356,0.08683501405847918
58,14,0.0038678243589991917,0.09199676663866448
58,15,0.0038407077077385896,0.09717483328575557
58,16,0.0038169525949368873,0.10233982653617898
58,17,0.0037923353575305754,0.10738914673674213
58,18,0.0037729129019695453,0.11250267630947308
58,19,0.0037589376991416603,0.1177137023540932
58,20,0.0037428971995379983,0.12280021473032994
58,21,0.003733947715304481,0.12807035858982124
58,22,0.003727758703656174,0.13340115243350054
58,23,0.003722775502687481,0.1387475937919615
58,24,0.003722211731530677,0.1442413714834376
58,25,0.0037244412958289765,0.1498371296053807
58,26,0.0037286269007837693,0.15551282126886107
58,27,0.0037376022761131363,0.16140109232099817
58,28,0.0037494167144142615,0.16743605143313486
58,29,0.003764622843236085,0.17365652131613146
58,30,0.0037828419140961806,0.1800598581730956
58,31,0.003805411501261241,0.18672606038745987
58,32,0.003831421599223344,0.19362847006339864
58,33,0.0038613242557677665,0.20080644633865702
58,34,0.0038957381537486646,0.20831101437082705
58,35,0.003935085316645817,0.2161859688902194
58,36,0.0039793039213108965,0.22445006059492253
58,37,0.004029202236550858,0.23317253186695525
58,38,0.004085003268078213,0.24239238906489455
58,39,0.0041477652504749605,0.25220132521424
58,40,0.004218166529463764,0.26267351438195485
58,41,0.00429709964286422,0.2739010846063353
58,42,0.0043856391903655395,0.28599364986789
58,43,0.004485710286284836,0.2991248448446697
58,44,0.004598763663903461,0.31344744006182723
58,45,0.004727530728316793,0.3292136340484349
58,46,0.0048747428818396235,0.3466927252997932
58,47,0.005044568895771638,0.3662771894853935
58,48,0.005242344400252143,0.3884738839905438
58,49,0.005475622756182213,0.41399450391453935
58,50,0.005754946587841346,0.44383470676201336
58,51,0.00609608465589342,0.4794790282063988
58,52,0.006523641097758159,0.5232421432341778
58,53,0.007078574417608452,0.5789778420201503
58,54,0.00783572958489486,0.6537331570866483
58,55,0.00895080683697837,0.7622020243752325
58,56,0.010824798201236089,0.9424019736285467
58,57,0.015032836295752024,1.3452252545050338
59,2,0.00020760469451455815,0.0009527907929330683
59,4,0.003277864301260103,0.026395360077247236
59,6,0.00386878697451353,0.043846023758569594
59,8,0.003948951849082794,0.05733322329957591
59,10,0.0039215532573960805,0.06919003263544951
59,12,0.0038489993133446615,0.07977200022815252
59,14,0.00378909792274369,0.09008797481146605
59,16,0.0037343312033332535,0.10008266654576584
59,18,0.003691684522448499,0.11003366409008279
59,20,0.0036613381367978926,0.12007202196192232
59,22,0.0036428244639570757,0.13030297195565949
59,24,0.003634397115754151,0.14077298849901507
59,26,0.003637918527902851,0.15165693703410416
59,28,0.003654232016108129,0.16310443355223964
59,30,0.0036833582913653263,0.1752344348650749
59,32,0.0037249617226811477,0.18814706413810128
59,34,0.0037820429402291565,0.20211770492681583
59,36,0.003856355249076047,0.2173860942107039
59,38,0.003950551026630061,0.2342665435033932
59,40,0.0040685604543532145,0.2531854999836324
59,42,0.004216715760996774,0.27477523200829784
59,44,0.004403398527727477,0.2998864855176903
59,46,0.0046423396214028,0.32985847552829356
59,48,0.004955283251209431,0.36680345847795953
59,50,0.0053803469258027255,0.4143908477062605
59,52,0.005991821444909841,0.47973349980843116
59,54,0.0069594017087492065,0.5790472020890058
59,56,0.00880256048905188,0.7620082067207854
59,58,0.014788760677914294,1.3444185211309319
60,2,0.0001990110778174236,0.0009130952955708167
60,3,0.002162230403809941,0.013733982864455535
60,4,0.0032246784112398416,0.025959082966508184
60,5,0.003596114152586662,0.03489984058131508
60,6,0.003799944147472604,0.04305144856991684
60,7,0.0038622966290626144,0.049941982977722045
60,8,0.003873577079220003,0.05621901407786969
60,9,0.0038554124873591924,0.061999957892614685
60,10,0.003841291717531503,0.06774872673990523
60,11,0.0038088109845461474,0.07305999633600715
60,12,0.0037735996805136488,0.07817978706230902
60,13,0.0037463035426752974,0.08333861642284049
60,14,0.003711547201529318,0.08820964871520759
60,15,0.003683770665822815,0.09312913582761698
