n,k,avg_rprmax,avg_rppmax
43,28,0.007572223709219651,0.503787220173686
43,30,0.007886798378275968,0.5376493797073828
43,32,0.00832760843790109,0.5779344741909634
43,34,0.008956603182254714,0.6283707050253986
43,36,0.009893647613109235,0.6963096519262779
43,38,0.011418735846845371,0.7999072844699363
43,40,0.014396125205868655,1.0052460880560932
43,42,0.024376417233560176,inf
44,2,0.0007541703127016556,0.03930630160176744
44,3,0.004653228981664964,0.11988729789028492
44,4,0.006887240587758951,0.16943727862671815
44,5,0.007553896050012684,0.19912196478766328
44,6,0.0077427930338326845,0.22149807135312397
44,7,0.007726165207415242,0.2396323453251359
44,8,0.007640318760589517,0.255381152688042
44,9,0.007535713750267991,0.2696482619084652
44,10,0.007433076766660203,0.28294586576327985
44,11,0.007312136632364022,0.294974507766949
44,12,0.007206419700366983,0.30652067749880674
44,13,0.007120855696601175,0.3178363563758916
44,14,0.007045688160862942,0.3288135900089597
44,15,0.006983332032200666,0.3396029540595146
44,16,0.006932138264891563,0.35024577228226456
44,17,0.006884306230328717,0.36059298979950594
44,18,0.006856650213771359,0.371182747201908
44,19,0.006840612298481034,0.38184414866431793
44,20,0.006836159395243066,0.392635042543239
44,21,0.006838453792010503,0.4034522666474626
44,22,0.006856131180374404,0.4146246669752343
44,23,0.0068862268614454936,0.42611056214776416
44,24,0.0069268032379754,0.43789083786789335
44,25,0.006981186386805391,0.45013024143663055
44,26,0.00705032241214594,0.4629154051633789
44,27,0.007134557571051256,0.47631238081080995
44,28,0.007236278571646254,0.490468464272858
44,29,0.0073569645052505685,0.5055031066871308
44,30,0.007501067299830806,0.5216646489978839
44,31,0.0076697061596582225,0.5390789644766222
44,32,0.007869337450670219,0.558109761248293
44,33,0.008105011206022632,0.5790892696854293
44,34,0.008385876477118942,0.6025649368473676
44,35,0.008723421573637074,0.6292485730555984
44,36,0.009133806686766595,0.6601585473461765
44,37,0.00964247027325831,0.6969111355143458
44,38,0.010287862612010874,0.7420634205454137
44,39,0.011135449795037217,0.8001934814501783
44,40,0.012304892263238448,0.8804439152902557
44,41,0.014046694829597759,1.005083178145242
44,42,0.017012070472338096,1.2537353900847308
44,43,0.023796646836127387,inf
45,2,0.0007126715991007189,0.038198633613749464
45,4,0.006873006554951597,0.16922316372190002
45,6,0.007551358740579009,0.2186066290203303
45,8,0.0074515994575542225,0.25200793323504866
45,10,0.0072259373566367965,0.27869774820366044
45,12,0.00700722036463054,0.301916381182178
45,14,0.006843180791445705,0.3236356402883943
45,16,0.006719557635210381,0.3443127639003031
45,18,0.0066451294656653835,0.3647998749399647
45,20,0.006610608909169195,0.38534656107396625
45,22,0.006619866728901,0.40650273976006235
45,24,0.00667273712280818,0.42865654204795833
45,26,0.006774441634953415,0.4523653272378388
45,28,0.006930380386251727,0.47821017007189964
45,30,0.007154297621756979,0.5071482634323647
45,32,0.007464173078804136,0.5404254898019283
45,34,0.007893950829744823,0.5801791885475658
45,36,0.00850208684085359,0.6300809082067874
45,38,0.00940354498723067,0.6974724031063768
45,40,0.010865917633013242,0.8004670567093577
45,42,0.013713796679208157,1.0049254504267622
45,44,0.023243801652891995,inf
46,2,0.0006742994522385121,0.037145909381431745
46,3,0.004515413769319737,0.11816241711833415
46,4,0.006610177847253859,0.1658634407507576
46,5,0.007276892284725303,0.19523889120368346
46,6,0.007357650623027093,0.21564180950283057
46,7,0.0073725133295548615,0.23376292879031632
46,8,0.007262698873990225,0.24859924271971717
46,9,0.007135442217418407,0.2619228621652645
46,10,0.007020333363387662,0.27443531170782764
46,11,0.006919497103599461,0.28635761676280813
46,12,0.006813791454636159,0.29739844155838246
46,13,0.006723371599636043,0.30810555064702433
46,14,0.006642707061609225,0.31845626866486565
46,15,0.006585786854948675,0.32890991201174724
46,16,0.006526270374713543,0.33885561086970845
46,17,0.006476660426993986,0.3486820576594396
46,18,0.00644135432310283,0.3585852414908849
46,19,0.006414862233596728,0.3684656916863167
46,20,0.00640123724621363,0.3785048909538711
46,21,0.0063943116512501525,0.3885561229661024
46,22,0.006400575176768289,0.3988804213442285
46,23,0.006413888209734704,0.4093146335906108
46,24,0.00643682074142909,0.4199865953124429
46,25,0.0064736724136842975,0.4310975966728666
46,26,0.006521075312790581,0.4425692183559285
46,27,0.0065800639825561984,0.45448222197350957
46,28,0.0066510125406504805,0.46689373729565753
46,29,0.006737845480847002,0.4800080633178233
46,30,0.006840807336487736,0.49388854048120967
46,31,0.006962227556316354,0.50868932055346
46,32,0.007103376462593776,0.5245274152546775
46,33,0.007269343837273184,0.541697644615079
46,34,0.007464072032182886,0.5604645343008812
46,35,0.0076937063306536674,0.5812164667334879
46,36,0.007965552631854037,0.6044317231728485
46,37,0.008291339081628294,0.6308527195382934
46,38,0.008687131937918237,0.6615244030495164
46,39,0.00917630017629575,0.6980119759702897
46,40,0.009796160291717575,0.7428933477819658
46,41,0.010609021590623543,0.8007211841259426
46,42,0.011729291795837742,0.8806155771774604
46,43,0.013396286757865639,1.0047727306855696
46,44,0.016232120872376025,1.2524866539215984
46,45,0.02271604938271652,inf
47,2,0.000638757523884412,0.03614427700463344
47,4,0.006489691585340676,0.16426009277179135
47,6,0.007211247199736188,0.2133701472686101
47,8,0.0070701921600148255,0.24509242677090554
47,10,0.006845805271115708,0.27077116494775805
47,12,0.006634253093000368,0.2931581928721592
47,14,0.006471793269017224,0.3139859982871464
47,16,0.006341386569757861,0.33358083711674646
47,18,0.006252247520155713,0.35275392467996214
47,20,0.006205681457896803,0.37204490099582255
47,22,0.006195394285889133,0.3916711140146565
47,24,0.006220115298253352,0.4119343899622006
47,26,0.006286331302376153,0.43339441806322887
47,28,0.006395446193263617,0.456429485702386
47,30,0.0065565622011659625,0.48173936404187356
47,32,0.006779179446707086,0.5101006905575557
47,34,0.007084302189914305,0.5428966393010459
47,36,0.007502629654442048,0.5821650235690642
47,38,0.008091255084470086,0.6316092920621965
47,40,0.008959739697342494,0.6985230533276097
47,42,0.01036404388089958,0.8009658160536347
47,44,0.013093130055874539,1.0046252591809361
47,46,0.02221172022684271,inf
48,2,0.0006057830745152148,0.03519023030241586
48,3,0.0044883998290569625,0.11769013936448007
48,4,0.006185981697382133,0.16028272573022115
48,5,0.006837908190764912,0.18902739836892307
48,6,0.007012534038473873,0.21027648948970845
48,7,0.006993916391969843,0.22736591764005132
48,8,0.006907893648483305,0.24209698680288155
48,9,0.006784941655127413,0.2550065542473251
48,10,0.006665325029091608,0.2669465992693322
48,11,0.006560437783239168,0.2783080719024865
48,12,0.006465899395284411,0.2891398708397912
48,13,0.006378124914681709,0.2994675809846389
48,14,0.006296523336539822,0.30936048207203914
48,15,0.006225830037149022,0.31901975301151964
48,16,0.006166473517407995,0.32853762754595317
48,17,0.006112750773646471,0.3378185708296399
48,18,0.006077966052051362,0.3473215490029889
48,19,0.00604537839356264,0.3565994853421788
48,20,0.006021745344015473,0.3659041047252991
48,21,0.006007164580124562,0.3752862093584111
48,22,0.006001785112282517,0.38479592791130557
48,23,0.006004497517906114,0.3944358534127981
48,24,0.006016645958375309,0.4042934290917929
48,25,0.006038680131134477,0.4144254817606208
48,26,0.006067905233649103,0.4247654714548553
48,27,0.006108605347908897,0.4355158886978144
48,28,0.006159144656320054,0.44665075805527954
48,29,0.00622072523858581,0.4582564707944815
48,30,0.00629569183044198,0.4704723607873008
48,31,0.006383147102277735,0.483303518567255
48,32,0.006485727350811534,0.4969100532323951
48,33,0.006606443746927343,0.5114790414299979
48,34,0.006745667734024835,0.5270864654851519
48,35,0.006908417527287833,0.5440322707385584
48,36,0.007098373925769103,0.5625735167057752
48,37,0.007321578097558956,0.5831035409364537
48,38,0.007585254527257404,0.6061091117779729
48,39,0.007900223373354276,0.6323096539540296
48,40,0.008281896732112038,0.6627474075312971
48,41,0.008753102611231097,0.6990063230050485
48,42,0.00934916727908906,0.743636153165577
48,43,0.010129983743707098,0.8011905516214824
48,44,0.011204999761193418,0.8807609997745585
48,45,0.01280335098741719,1.0044810358955303
48,46,0.01552047326916952,1.2513388836304042
48,47,0.021729289271163882,inf
49,2,0.0005751425615222453,0.03428057126809888
49,4,0.006022980647281579,0.15807551014050017
49,6,0.006862853796833673,0.2079109787521456
49,8,0.006726740031597402,0.23872940450340688
49,10,0.006503257876763721,0.26347294112743513
49,12,0.0063058565462208605,0.28528119307540545
49,14,0.006131939524203407,0.3049705653862683
49,16,0.005999223401290868,0.3236656108173559
49,18,0.005908328990845364,0.3419815481528713
49,20,0.005848291610758574,0.36005267510155575
49,22,0.005819628180812987,0.37825885564461786
49,24,0.005826809482262664,0.3970886558451396
49,26,0.005866387128855258,0.4167190220347958
49,28,0.005940832382851862,0.4375203732420558
49,30,0.0060564123868416244,0.4600290623227609
49,32,0.00621927400520601,0.4848102981037151
49,34,0.006441627811528623,0.5127545855545627
49,36,0.006740878973981418,0.5451021056060592
49,38,0.007148490057392607,0.5839674902153182
49,40,0.007718077639719415,0.6329804707237525
49,42,0.008555705987359497,0.6994628139040755
49,44,0.009906286196650613,0.8014062101669159
49,46,0.012526096663407555,1.0043408529577547
49,48,0.021267361111111188,inf
50,2,0.0005466278821744252,0.03341237728112789
50,3,0.004266349738220935,0.11460356278488674
50,4,0.006021511779318552,0.15802239318970376
50,5,0.0065205175990173435,0.18440464339329213
50,6,0.006691346449248905,0.2051801488366496
50,7,0.00663935672090527,0.22124218459427483
50,8,0.006575901422220964,0.23588865808726064
50,9,0.006467593879385905,0.2486160596208679
50,10,0.006359289781005783,0.26035360588164363
50,11,0.0062554714247036345,0.2713231810919386
50,12,0.0061440921602490695,0.28134485969739426
50,13,0.006062683905427127,0.2914152121127785
50,14,0.00597965997934396,0.3008662940170924
50,15,0.005904712923901549,0.310010267421957
50,16,0.005843068594953293,0.3190691353220413
50,17,0.005793062256137368,0.32807381973246985
50,18,0.005746240429658872,0.3368269638847695
50,19,0.005709788401990532,0.34559819274716247
50,20,0.005684530778580468,0.35447137444835686
50,21,0.005664652374384101,0.3632985587754313
50,22,0.00565216519885458,0.37218515484917564
50,23,0.005644988877855252,0.3810914040774188
50,24,0.005648544450977925,0.3902525995968241
50,25,0.0056596759484214745,0.39958921974338685
50,26,0.005677557714854452,0.40910067852584564
50,27,0.005705011367713354,0.4189316627611997
50,28,0.0057387715086162985,0.42898079159421504
50,29,0.005783198096038785,0.4394609567464
50,30,0.005836769546400755,0.4503423960788043
50,31,0.0059005649546988925,0.4617055543067097
50,32,0.005976290436574313,0.4736630152251454
50,33,0.00606375933345539,0.4862450720597691
50,34,0.0061665233659065006,0.4996589068682186
50,35,0.006284912803607675,0.5139690315061775
50,36,0.006422336000522273,0.5293937889401344
50,37,0.006581629313020238,0.5461370689049561
50,38,0.006766960401226488,0.5644845273978996
50,39,0.0069836931216959,0.5848054728829846
50,40,0.0072392471972950925,0.6076090329047384
50,41,0.007544092024915849,0.6336173592067664
50,42,0.007912706207647738,0.6638534839147605
50,43,0.008366947884078761,0.6998945738517509
50,44,0.008941076433435734,0.7443050583152759
50,45,0.009692222591616345,0.8016100373839364
50,46,0.010725452276390043,0.8808840546863765
50,47,0.012260587025395115,1.0042055702558756
50,48,0.014868540693721694,1.2502803607318813
50,49,0.020824656393169366,inf
51,2,0.0005200531633841113,0.03258297239037427
51,4,0.0058254892541430014,0.15536270576973596
51,6,0.0065362134460981965,0.20267952579776569
51,8,0.006419322845785379,0.23291455285807222
51,10,0.006202749315581137,0.25693578402769446
51,12,0.006000232885114763,0.2778051703869392
51,14,0.005827475002303915,0.2967264032820978
51,16,0.005696310862779008,0.31470566299022673
51,18,0.005598399189985001,0.33207568329085646
51,20,0.005528747239760842,0.3491084557592473
51,22,0.005491080342481191,0.3662849860285907
51,24,0.005481520937404458,0.3837816763935461
51,26,0.0055008741144142274,0.40189870845821646
51,28,0.005550213738556311,0.4209295713418976
51,30,0.005632671911991295,0.4412486134412809
51,32,0.005752072247424576,0.4632717594528038
51,34,0.005916246020313359,0.48762623067642535
51,36,0.00613592287081123,0.5151372361329185
51,38,0.0064292661597652664,0.5470985801150057
51,40,0.006826041345213861,0.5855893897837704
51,42,0.007377649371653394,0.6342181499865507
51,44,0.008186360284988047,0.7003082615342462
51,46,0.009487217391890393,0.801804914151502
51,48,0.012006073553610566,1.004073570510978
51,50,0.02039999999999971,inf
52,2,0.0004952520098295907,0.031789902093665744
52,3,0.004145849375503217,0.1130040667394695
52,4,0.005665501524314729,0.1531471951777216
52,5,0.0062661245997633706,0.18063162336347288
52,6,0.006385665891322614,0.20023057506461703
52,7,0.006350174281321652,0.2161333543374213
52,8,0.006274817312437275,0.2301415285151108
52,9,0.00617027856638004,0.24251122124748026
52,10,0.0060697211120729466,0.2539978278337261
52,11,0.0059650507372944195,0.2645466864493896
52,12,0.005853327566057459,0.2741586681884143
52,13,0.0057670387917676,0.283719577882826
52,14,0.005693061186932818,0.2930301764829226
52,15,0.0056157534812378805,0.3017391938685445
52,16,0.0055568037135865205,0.3105174798697995
52,17,0.005502321799478077,0.3190355851760117
52,18,0.005453105567518411,0.3273625312681592
52,19,0.005414514415587,0.3357191787816666
52,20,0.005382390464957168,0.3440192596034384
52,21,0.005358938752022547,0.3523807739042243
52,22,0.005339285574613021,0.36066892991235794
52,23,0.005329230673384522,0.3691287742849191
52,24,0.005324770766972967,0.377647384390163
52,25,0.005326832731103801,0.3862898203438777
52,26,0.005335940048899021,0.39510704301634636
52,27,0.00535127143936893,0.4040944282658997
52,28,0.005374318012688493,0.4133421571470774
52,29,0.005405052635987321,0.4228785894216235
52,30,0.005443435171213126,0.4327304781908118
52,31,0.005490339983333337,0.4429654595194953
52,32,0.0055456613941936815,0.45360806672731846
52,33,0.005611046995383979,0.4647653002082932
52,34,0.005687223518171613,0.4765051694762775
52,35,0.005775528823914921,0.48892826058013694
52,36,0.0058768365001644046,0.5021167739561179
52,37,0.005993948232419547,0.5162549039834664
52,38,0.006128660277629086,0.5314856900941236
52,39,0.006284221196168291,0.5480372396302752
52,40,0.006464814373856639,0.5662029932280314
52,41,0.006675335301607996,0.5863366887563378
52,42,0.006923477409887793,0.6089764083495164
52,43,0.007218547274825474,0.6348008894453757
52,44,0.007574906777557873,0.664855146350429
52,45,0.008013403830835864,0.7007038754415125
52,46,0.008567034079190157,0.7449103977188269
52,47,0.009290630321575974,0.8019865035895812
52,48,0.01028520307022479,0.8809909234474208
52,49,0.011761898077437815,1.0039455276043359
52,50,0.014269116464206033,1.2493011048366598
52,51,0.019992310649750378,inf
53,2,0.0004720751376742699,0.03103091112909138
53,4,0.005573561237766031,0.15184013146472
53,6,0.006232417620334897,0.19771716714884907
53,8,0.0061291272586191615,0.2273194783028471
53,10,0.005934635798795507,0.2509896310617038
53,12,0.0057288634831004215,0.2710344309165963
53,14,0.005553164436491916,0.28915121225832086
53,16,0.005418258901456597,0.3063201427794707
53,18,0.005318399429050771,0.32294885705522947
53,20,0.005242275267789266,0.33909986458050123
53,22,0.0051965587075683975,0.3553358527632723
53,24,0.005176431346578515,0.37178496029249797
53,26,0.005181043524511544,0.38866505560111675
53,28,0.00521046208930181,0.4062026865514439
53,30,0.0052679387504603065,0.42475076395892464
53,32,0.005354932437980344,0.4445882588266533
53,34,0.005476911290783716,0.46619039663147516
53,36,0.005640768114064326,0.49013750767154196
53,38,0.005858147577873779,0.5173069773378582
53,40,0.006145317898957711,0.5489189978775231
53,42,0.006531449646242289,0.5870678708266517
53,44,0.007066107776533032,0.635355070672716
53,46,0.007847532020165774,0.7010781694869703
53,48,0.009102048860634314,0.802161851377025
53,50,0.011527445825612702,1.0038214257329565
53,52,0.019600591715976327,inf
54,2,0.0004503883337901983,0.030303923868585915
54,3,0.004135469565358968,0.11284855155969195
54,4,0.005438846381417035,0.149959776190394
54,5,0.00598217218952196,0.17633991281507783
54,6,0.006113228548310314,0.19573463732492677
54,7,0.006087839560181524,0.2114111319338358
54,8,0.0060215650529444305,0.22520795154539502
54,9,0.00590448158724732,0.23694602250205593
54,10,0.005794789427727152,0.24784894631855464
54,11,0.005699866029424608,0.2582393829898858
54,12,0.005597577238782285,0.26771361107234376
54,13,0.0055071492317195336,0.2768191054821329
54,14,0.005431725914262405,0.2857475229008951
54,15,0.005357661926245797,0.2942076037787022
54,16,0.005295346258847472,0.30255744224885045
54,17,0.0052372641073951546,0.31063614575687437
54,18,0.005187371280934365,0.3186159345069729
54,19,0.00514900660155501,0.3266631189572
54,20,0.005112108883594167,0.33448458728837654
54,21,0.005082807877871458,0.34232509613183437
54,22,0.005061222841274046,0.35023006285641234
54,23,0.00504450630572615,0.3581286857692256
54,24,0.005036651587070898,0.36620678522745986
54,25,0.0050327448417468255,0.3743031450474038
54,26,0.005034323351754933,0.38250349211047097
54,27,0.00504219222582631,0.39086746034320297
54,28,0.005055691056450699,0.3993927144881234
54,29,0.005075917045458075,0.40815188921311296
54,30,0.005102808433244359,0.4171680508372888
54,31,0.005136661331957614,0.42647988224130645
54,32,0.0051773272119084775,0.43610532245391864
54,33,0.005225654557697524,0.44610951274648497
54,34,0.005282768564247798,0.4565738659388125
54,35,0.0053490137754968175,0.46754421940730495
54,36,0.005425234260519077,0.47909294649612877
54,37,0.0055128173880880735,0.4913236032968979
54,38,0.005613307542853217,0.5043531059373418
54,39,0.005728310752405373,0.518307675832038
54,40,0.005860481230349298,0.5333774676654978
54,41,0.006012402780535028,0.5497601475018089
54,42,0.006188434604666053,0.5677659902629162
54,43,0.006393299042170951,0.5877479491266575
54,44,0.006633844111791831,0.6102107697064942
54,45,0.0069198283948173735,0.6358770255200746
54,46,0.0072646333421613404,0.6657640156132072
54,47,0.007688426694255545,0.7014391556951804
54,48,0.008222870476452399,0.7454550007584533
54,49,0.008920940604086975,0.8023278238510325
54,50,0.00987961901102222,0.8810842219943247
54,51,0.011302142227892492,1.0037006409684128
54,52,0.013716107772562025,1.248392564372595
54,53,0.019223923104307518,inf
55,2,0.0004300706906699984,0.029607026966549658
55,4,0.005487339811604721,0.1506180667638636
55,6,0.006023226293546522,0.19421926159266611
55,8,0.005886317978796204,0.22254307808488485
55,10,0.005678681989044088,0.24521106811048626
55,12,0.00547318095427302,0.26453703047852584
55,14,0.005307803048500115,0.28224594656382507
55,16,0.005169330091708618,0.2986678208619681
55,18,0.005067507052412304,0.31461313179311834
55,20,0.004987868264538039,0.3300385083551653
55,22,0.004933488767653735,0.3453649816412188
55,24,0.00490325878428576,0.36083282556847535
55,26,0.004895786218309774,0.37662911583869785
55,28,0.004910628840930719,0.39294729936977024
55,30,0.004948796832334051,0.41002592270538807
55,32,0.005011753849428769,0.4281188466343434
55,34,0.005103058749872229,0.4475842245586971
55,36,0.005226450398260723,0.4688071755799211
55,38,0.005390197876513942,0.4924363496733921
55,40,0.005604121592534983,0.5192641875358969
55,42,0.005885277289873283,0.5505735655419735
55,44,0.006260970335393727,0.5884046894738024
55,46,0.0067795925895337405,0.6363837781977298
55,48,0.007535598105251529,0.7017823629388092
55,50,0.008746865941039511,0.8024847154990329
55,52,0.011085462728320544,1.003583054681975
55,54,0.0188614540466391,inf
56,2,0.0004110130755766856,0.028938453967970807
56,3,0.003720748959387202,0.10691757778508937
56,4,0.005202853913003254,0.1465713245171834
56,5,0.005758859123232342,0.172896899092125
56,6,0.0058774081258322775,0.1917624854777124
56,7,0.005821222678723826,0.20652629255647495
56,8,0.005747487511129741,0.21978136688641275
56,9,0.005676271489040667,0.23207678501343473
56,10,0.005558324353312211,0.24245598632959536
56,11,0.005452559126967044,0.25224822410156783
56,12,0.005362755183940087,0.2616888860418897
56,13,0.005272287440773946,0.27046756492038415
56,14,0.005188959710476825,0.2788567910147126
56,15,0.005117811490162443,0.2870799995564949
56,16,0.005053020314708017,0.29504274147974935
56,17,0.004997245115948461,0.3028862483968025
56,18,0.004951070003974394,0.31069058721533593
56,19,0.004905363090189033,0.3181974020545318
56,20,0.004868781576017564,0.3257378683531806
56,21,0.004834736793099319,0.33311754774050395
56,22,0.0048116646644650995,0.34068191723346103
56,23,0.004793238447559822,0.3482328504919553
56,24,0.0047783143999422075,0.35575098202726024
56,25,0.00476890552519407,0.3633413788427429
56,26,0.004765709459173302,0.3710605263929395
56,27,0.0047675005149685375,0.3788827178124311
56,28,0.004773400772377373,0.38679151137002743
56,29,0.004786973121858022,0.3949684980166646
56,30,0.004804206323436151,0.40325569477272233
56,31,0.00482765535017023,0.4117908120320314
56,32,0.004857692119072858,0.4206148679599238
56,33,0.004893161029245055,0.42969410881706266
56,34,0.004935805074432269,0.4391358538407465
56,35,0.004985833460119619,0.448974738956745
56,36,0.00504341465545165,0.4592436353856938
56,37,0.005109852844257459,0.4700359020068956
56,38,0.005185969120799367,0.4814233090801306
56,39,0.005273033545099215,0.49350504596745404
56,40,0.0053721017424473525,0.5063730757296041
56,41,0.005485045140123138,0.5201696298384701
56,42,0.00561470400108228,0.5350999517776313
56,43,0.005763201284005648,0.5513396567100547
56,44,0.005934686350698619,0.5691947257551234
56,45,0.006133885844410323,0.5890266179001972
56,46,0.006367624361819213,0.611352224951019
56,47,0.006644884352575149,0.6368670917837826
56,48,0.006978704532443,0.6665945007240135
56,49,0.007388687084964697,0.7021091749897094
56,50,0.007905259615817967,0.7459537927082118
56,51,0.008579447949825982,0.8026347933750376
56,52,0.009504741281789218,0.8811641944269466
56,53,0.010876921130596783,1.0034684737019406
56,54,0.013204328641502013,1.2475473707683935
56,55,0.018512396694215005,inf
57,2,0.0003931167993256414,0.02829657162389933
57,4,0.005215813222593442,0.14673973538416857
57,6,0.0057603556882902,0.18976763489922183
57,8,0.0056447849636153315,0.21771213354109215
57,10,0.0054388890883777085,0.23969840345455729
57,12,0.00523927996671276,0.2584822012361686
57,14,0.005076598904277051,0.27562290120032185
57,16,0.004939850712576204,0.29148436143007783
57,18,0.004834226060931651,0.30672062582367426
57,20,0.004753970609500549,0.32155422760800156
57,22,0.0046966111470579065,0.3362182165662397
57,24,0.00465934136236512,0.35086744304880085
57,26,0.004642487102193671,0.36573610744680457
57,28,0.004645413027181281,0.3809952687422916
57,30,0.004667995352726426,0.39681695291515007
57,32,0.004712403608130432,0.41347049172050854
57,34,0.004779814305632681,0.4311800505242811
57,36,0.004874050424425143,0.45030872879689765
57,38,0.004998484016715477,0.47121599084782473
57,40,0.005160848727976445,0.4945259931401448
57,42,0.005371225593636472,0.5210533312643719
57,44,0.005646163792080139,0.5520780975536652
57,46,0.0060119210969022535,0.5896268681990241
57,48,0.006515355156780157,0.6373265931248262
57,50,0.007247428872006216,0.7024253069487798
57,52,0.008418327558039743,0.8027795580739371
57,54,0.010676072376383142,1.0033571641610801
57,56,0.01817602040816326,inf
58,2,0.0003762924557065672,0.027679867698365123
58,3,0.0034202719578766984,0.10242879858394183
58,4,0.005093187534657476,0.1449523238244858
58,5,0.005470975720418369,0.16838245020186451
58,6,0.005611058482085866,0.18720523857425186
58,7,0.005613328200106471,0.2026391976296645
58,8,0.005524813871324069,0.2152812791409017
58,9,0.0054272609513521496,0.22668097472183502
58,10,0.005332597765567356,0.23722031536129057
58,11,0.00523007443368277,0.2467584650813724
58,12,0.005135761364049444,0.2557646257585889
58,13,0.005052507112743837,0.2644196233215741
58,14,0.004970501172008314,0.27254175356842253
58,15,0.0049002518893316235,0.28049706379678463
58,16,0.0048381656183867205,0.2882564883054194
58,17,0.004778236732832975,0.2956860789229462
58,18,0.004727664786963316,0.30306500600985764
58,19,0.004686297571314243,0.3104454489503318
58,20,0.004644357895750475,0.3175237829146234
58,21,0.00461302673159861,0.3247357628772454
58,22,0.004586629109227328,0.3319130887059382
58,23,0.004563041519825205,0.33900059796532855
58,24,0.004546063144850853,0.34617535201179184
58,25,0.004533528581938441,0.35337799926012164
58,26,0.004524283685313648,0.3605819619256863
58,27,0.004521679026537174,0.36795458084635885
58,28,0.004523223129337992,0.37541080174042735
58,29,0.0045294994282004675,0.38299704375208693
58,30,0.004539968046254961,0.39070794664353786
58,31,0.0045561752596126924,0.3986363194803007
58,32,0.004576952944275456,0.40674618371646476
58,33,0.00460278777421097,0.4150797571500388
58,34,0.004634368705491964,0.4236909366099889
58,35,0.004672149694951797,0.4326233920770002
58,36,0.004716008050775553,0.441891368595036
58,37,0.004766866571177088,0.45156472320158014
58,38,0.004824949054807731,0.4616779493877248
58,39,0.004891478210236293,0.47232174704493246
58,40,0.004967223188041142,0.4835653044098368
58,41,0.0050532093329357635,0.49549523068121515
58,42,0.00515067925549687,0.508214612778592
58,43,0.005261886157783147,0.5218910501731107
58,44,0.005388519727804801,0.5366673454975759
58,45,0.005533790754992196,0.5527864770158766
58,46,0.00570091201731535,0.570506302385575
58,47,0.005894805257596772,0.5902087864749163
58,48,0.006121784563758724,0.6123926461886672
58,49,0.006390810657173146,0.637770006239593
58,50,0.0067144232455144046,0.6673596341207133
58,51,0.007111429367773129,0.7027264270121799
58,52,0.00761126487828639,0.7464135696131836
58,53,0.008263110175843255,0.8029160278349241
58,54,0.009157232417155586,0.8812341423610051
58,55,0.010482501423525253,1.0032492121755117
58,56,0.012729337378189251,1.2467591414823704
58,57,0.017851646660510926,inf
59,2,0.0003604589071784323,0.027086940081362237
59,4,0.004992845382026606,0.1434759238359679
59,6,0.005529195386562531,0.18577648112885778
59,8,0.005422519594209486,0.21318679893463113
59,10,0.005235153436510058,0.2349278630385241
59,12,0.005029859660876833,0.252962861924981
59,14,0.004868844834126858,0.26956414314185617
59,16,0.0047328899253425375,0.28488926344133303
59,18,0.004625310230896945,0.2995231899670031
59,20,0.004542551290240495,0.3137461170156962
59,22,0.004481463050874289,0.32776008027657255
59,24,0.004438093052949739,0.34166302598188
59,26,0.004413441329310408,0.35570414629247327
59,28,0.004407539879975224,0.3700751723740813
59,30,0.004419638908072386,0.38491301136368833
59,32,0.004448730744287555,0.4003215627267017
59,34,0.004497945070528109,0.41660016213878015
59,36,0.004568966876345995,0.43398538807185805
59,38,0.00466461131064375,0.45278133169237333
59,40,0.004789251647538032,0.47339574593624045
59,42,0.004950136068547677,0.49643305953395267
59,44,0.005156951920430035,0.5226966594151824
59,46,0.005425736463349884,0.5534621380533236
59,48,0.005782039778369412,0.5907598062446782
59,50,0.006270888056936849,0.638192990210188
59,52,0.006980485101314391,0.7030191724859782
59,54,0.008113516384218738,0.8030475305494311
59,56,0.010295811432204238,1.003143719727199
59,58,0.01753864447086771,inf
60,2,0.00034554239629551334,0.026516487048355974
60,3,0.0034648417477421227,0.10309137153587208
60,4,0.004911759722641414,0.14227010442470225
60,5,0.005282779370462178,0.1653603403798026
60,6,0.005430585571444354,0.18404973561419644
60,7,0.005399814618722738,0.19858719520160012
60,8,0.00531869530518372,0.2110451309495521
60,9,0.005213884057753542,0.22196705019365376
60,10,0.005127599508418928,0.23238155410034517
60,11,0.005026900821439163,0.24165789157409004
60,12,0.004930908228446504,0.25032190553296374
60,13,0.004851956331717899,0.2588044325740892
60,14,0.00476872454197929,0.26660747218698144
60,15,0.004699035079164319,0.27430281547760715
60,16,0.0046353488916628036,0.28174094589020887
60,17,0.004578009249944531,0.28898743403700344
60,18,0.0045271787098109615,0.2960983442360584
60,19,0.004482087896558797,0.3030928962753071
60,20,0.00444476372648865,0.31008674498656286
60,21,0.004410061140459265,0.31692747603238947
60,22,0.004379398449229262,0.3236948127716744
60,23,0.0043559272281673365,0.33054397458822116
60,24,0.004335569093489116,0.3373402887548584
60,25,0.004319886853366476,0.3441713621496025
60,26,0.004307433016853938,0.3509977382833217
60,27,0.004301246239008799,0.35797524217220894
60,28,0.004298508713677774,0.3650007647029686
60,29,0.004299132443118322,0.3720873817652184
60,30,0.004304981173331762,0.3793413885757916
60,31,0.004313700981013446,0.38666781777894466
60,32,0.004328146178297956,0.3942237273878896
60,33,0.004346924560593919,0.4019589403206438
60,34,0.004370146042235153,0.4098957603842705
60,35,0.004398104090970788,0.41806617818561653
