n,k,avg_rprmax,avg_rppmax
38,15,0.008537800000000002,0.6411373
38,16,0.0085148,0.6615717999999999
38,17,0.0085039,0.6818444
38,18,0.008515200000000002,0.7025067
38,19,0.0085474,0.7234054999999999
38,20,0.0085929,0.7445873
38,21,0.0086624,0.7665038
38,22,0.0087543,0.7891444000000001
38,23,0.0088688,0.8127062
38,24,0.009011799999999999,0.8374799000000002
38,25,0.0091854,0.8636663
38,26,0.009397200000000001,0.8914708999999998
38,27,0.009652699999999998,0.9217230999999998
38,28,0.0099613,0.9545260000000001
38,29,0.0103374,0.9907464000000001
38,30,0.010797900000000001,1.0314141000000001
38,31,0.011374099999999998,1.0779112
38,32,0.012109699999999998,1.132462
38,33,0.013081299999999999,1.1984584999999999
38,34,0.014428,1.2820996
38,35,0.016440000000000003,1.3958665999999997
38,36,0.019876,1.570633
38,37,0.027757,1.921568
39,2,0.001022,0.080931
39,4,0.0080122,0.3209064
39,6,0.0089598,0.41620550000000006
39,8,0.0088466,0.47801299999999997
39,10,0.008633499999999999,0.5283800000000001
39,12,0.008427,0.5723596000000001
39,14,0.0082778,0.6131797999999999
39,16,0.008199600000000001,0.6529773999999999
39,18,0.0081851,0.6926722999999999
39,20,0.008238599999999999,0.7331382000000001
39,22,0.0083623,0.7756019000000001
39,24,0.008575000000000001,0.8213219
39,26,0.008893599999999998,0.8719199
39,28,0.009356100000000003,0.9295937999999999
39,30,0.0100276,0.9985633999999999
39,32,0.0110435,1.085488
39,34,0.0127115,1.2062225999999998
39,36,0.015986,1.4041390999999996
39,38,0.027008,1.931087
40,2,0.000959,0.07886
40,3,0.005450600000000001,0.22959799999999997
40,4,0.007855400000000002,0.31962820000000003
40,5,0.008573500000000001,0.3736302
40,6,0.0086173,0.41055649999999994
40,7,0.008634600000000001,0.44412209999999996
40,8,0.0085785,0.47344110000000006
40,9,0.0084747,0.4992973
40,10,0.008354299999999999,0.5228005000000001
40,11,0.0082396,0.5447242000000001
40,12,0.008152600000000001,0.5661961
40,13,0.0080761,0.5867471
40,14,0.007990099999999998,0.6058633
40,15,0.0079498,0.6258307999999999
40,16,0.007905800000000001,0.6448113999999999
40,17,0.007888,0.6642015000000001
40,18,0.0078791,0.6833701999999999
40,19,0.0078879,0.7027460000000001
40,20,0.0079123,0.7225219999999999
40,21,0.0079522,0.7425376000000001
40,22,0.0080097,0.7632241
40,23,0.008084699999999998,0.7844013999999999
40,24,0.008182199999999999,0.8065616
40,25,0.008301100000000002,0.8296825000000002
40,26,0.008445099999999999,0.8540354000000001
40,27,0.008618,0.8798529
40,28,0.008826,0.9074109
40,29,0.009076,0.9373933000000001
40,30,0.0093745,0.9699973
40,31,0.0097367,1.0060018000000002
40,32,0.01018,1.0466156999999998
40,33,0.010732000000000002,1.0930395000000002
40,34,0.0114351,1.1475743
40,35,0.0123618,1.2137622
40,36,0.0136433,1.297691
40,37,0.015556999999999998,1.4120427000000002
40,38,0.01882,1.587283
40,39,0.026298,1.939876
41,2,0.000901,0.076895
41,4,0.007257300000000001,0.30881900000000007
41,6,0.008446100000000002,0.40878450000000005
41,8,0.0083252,0.46909999999999996
41,10,0.0080906,0.5173727
41,12,0.0079007,0.5605475
41,14,0.0077374,0.5996021
41,16,0.007643200000000001,0.6375303
41,18,0.007595,0.6745865999999999
41,20,0.0076119,0.7124951000000002
41,22,0.0076850999999999985,0.7515844
41,24,0.007825299999999999,0.792932
41,26,0.0080427,0.8377481000000001
41,28,0.0083601,0.8875301999999999
41,30,0.0088121,0.9449677999999999
41,32,0.009462,1.0134450999999998
41,34,0.0104372,1.100399
41,36,0.012031,1.221072
41,38,0.01515,1.4197796000000003
41,40,0.025625,1.949127
42,2,0.000848,0.075023
42,3,0.005530599999999999,0.23469679999999998
42,4,0.0073690000000000005,0.31318009999999996
42,5,0.0080095,0.3652902
42,6,0.0081675,0.4042979
42,7,0.008176300000000001,0.43709689999999995
42,8,0.0080864,0.4648823
42,9,0.0079668,0.48959909999999995
42,10,0.0078684,0.5130947
42,11,0.007753299999999999,0.5343610999999999
42,12,0.007651999999999999,0.5546794
42,13,0.0075765,0.5746460999999999
42,14,0.0074914000000000005,0.5932445
42,15,0.0074354,0.6119853
42,16,0.007390200000000001,0.6303348999999999
42,17,0.0073559,0.6484768
42,18,0.0073353,0.6665696
42,19,0.0073245,0.684623
42,20,0.0073335,0.7031606000000001
42,21,0.0073542,0.721821
42,22,0.007385500000000001,0.7407373999999999
42,23,0.007436099999999999,0.760266
42,24,0.007499500000000001,0.7803142000000001
42,25,0.007580099999999999,0.8011261
42,26,0.007680200000000001,0.8228367999999999
42,27,0.0078003000000000005,0.8455734000000001
42,28,0.007945599999999999,0.8697258
42,29,0.008117099999999999,0.8950997
42,30,0.008321199999999999,0.9224922
42,31,0.0085633,0.9521438000000002
42,32,0.008853,0.9846889999999998
42,33,0.009202600000000002,1.0206182
42,34,0.0096289,1.0611910000000002
42,35,0.0101581,1.1075178
42,36,0.010831499999999999,1.1621682
42,37,0.011717000000000002,1.2285477
42,38,0.012940000000000004,1.3127658
42,39,0.014763000000000002,1.4277056
42,40,0.017871,1.604467
42,41,0.024985,1.95875
43,2,0.000799,0.073242
43,4,0.007178800000000001,0.3108345
43,6,0.0079626,0.4013941
43,8,0.0078728,0.46121439999999997
43,10,0.007624499999999999,0.5078216
43,12,0.007419300000000001,0.5491771
43,14,0.007259699999999999,0.5871194
43,16,0.0071492,0.6232521
43,18,0.007089899999999999,0.6587656
43,20,0.007073600000000001,0.6941679
43,22,0.0071112,0.7305828
43,24,0.0072,0.7684792
43,26,0.007350599999999999,0.8089978999999999
43,28,0.007572199999999999,0.8530913
43,30,0.007886800000000001,0.9022956000000001
43,32,0.008327600000000001,0.9592524000000001
43,34,0.008956700000000001,1.0275714
43,36,0.0098938,1.1145163999999999
43,38,0.011419,1.235516
43,40,0.014396,1.4348696000000003
43,42,0.024376,1.966718
44,2,0.000754,0.071542
44,3,0.004653300000000001,0.21743
44,4,0.0068874999999999995,0.30609739999999996
44,5,0.0075542,0.35864869999999993
44,6,0.007743,0.3979387
44,7,0.0077263,0.4295398
44,8,0.0076404,0.4568232
44,9,0.0075358,0.48135209999999995
44,10,0.0074331,0.5040859
44,11,0.007312299999999999,0.524541
44,12,0.007206599999999999,0.544091
44,13,0.007120799999999999,0.5630767000000001
44,14,0.007045699999999999,0.5814381000000001
44,15,0.006983500000000001,0.599376
44,16,0.0069321999999999995,0.6169646
44,17,0.006884400000000001,0.6339692
44,18,0.0068566999999999986,0.6512237
44,19,0.006840500000000001,0.6685135
44,20,0.006835999999999999,0.6859211999999999
44,21,0.0068386,0.7032245
44,22,0.0068562000000000015,0.7209836
44,23,0.0068863,0.7391165000000001
44,24,0.006926699999999999,0.7575045
44,25,0.0069812,0.7765998
44,26,0.007050099999999999,0.7962098
44,27,0.0071346000000000005,0.8166242
44,28,0.007236300000000001,0.8380094999999999
44,29,0.007357000000000001,0.8603874000000001
44,30,0.0075011999999999995,0.8841372
44,31,0.007669799999999999,0.9094993
44,32,0.0078693,0.9366025
44,33,0.0081051,0.966121
44,34,0.0083858,0.9983943
44,35,0.0087233,1.0342969
44,36,0.009134000000000001,1.0748336000000003
44,37,0.009642399999999999,1.121312
44,38,0.010288000000000002,1.1759783999999998
44,39,0.0111353,1.2424267
44,40,0.012304999999999998,1.3270389999999999
44,41,0.014047,1.44223
44,42,0.017012,1.619612
44,43,0.023797,1.975121
45,2,0.000713,0.069921
45,4,0.006873300000000001,0.30742970000000003
45,6,0.0075515,0.3950882
45,8,0.0074518000000000015,0.45351740000000007
45,10,0.007226000000000001,0.49962070000000003
45,12,0.007007300000000001,0.5393014999999999
45,14,0.0068430999999999995,0.5759828
45,16,0.006719600000000001,0.6105411000000001
45,18,0.0066451999999999995,0.6444110000000001
45,20,0.006610600000000001,0.6779495999999999
45,22,0.006619900000000001,0.7119999
45,24,0.0066727999999999996,0.7472664000000001
45,26,0.0067745,0.7842793
45,28,0.0069302,0.8239623
45,30,0.0071543,0.8674684999999999
45,32,0.0074640999999999996,0.916412
45,34,0.007894,0.9729275
45,36,0.008502199999999998,1.0410593000000001
45,38,0.009403599999999998,1.1280349
45,40,0.010866,1.2494504000000002
45,42,0.013714,1.4496571999999996
45,44,0.023244,1.983878
46,2,0.000674,0.068369
46,3,0.0045156,0.216723
46,4,0.0066102999999999995,0.30308
46,5,0.0072772,0.35572689999999996
46,6,0.0073577,0.39199999999999996
46,7,0.0073728000000000005,0.423989
46,8,0.0072628,0.45001309999999994
46,9,0.0071355,0.47327
46,10,0.0070204,0.49499750000000003
46,11,0.006919600000000001,0.5155576
46,12,0.0068138,0.534517
46,13,0.006723499999999999,0.5528028
46,14,0.0066427,0.5703698000000001
46,15,0.0065859000000000004,0.5880504999999999
46,16,0.0065264,0.6047309999999999
46,17,0.0064767,0.6211744
46,18,0.0064413,0.6376122
46,19,0.006415,0.6539286
46,20,0.0064012,0.6704154
46,21,0.006394299999999999,0.6868261
46,22,0.006400599999999999,0.7036067000000001
46,23,0.0064138,0.7203815
46,24,0.006437099999999999,0.7374542
46,25,0.006473700000000001,0.7551463
46,26,0.0065212,0.7731450000000001
46,27,0.0065801,0.7918042000000001
46,28,0.0066508999999999995,0.8110438999999999
46,29,0.006737900000000001,0.8311573000000001
46,30,0.006840799999999999,0.8522490999999999
46,31,0.006962299999999999,0.8744793999999999
46,32,0.0071034,0.8979460999999999
46,33,0.0072694,0.9231266
46,34,0.0074642,0.9501911000000002
46,35,0.0076936,0.9794881
46,36,0.007965700000000001,1.0117691
46,37,0.008291399999999999,1.0475771999999999
46,38,0.008687,1.0880931999999999
46,39,0.009176100000000003,1.1345991
46,40,0.009796,1.1893822999999997
46,41,0.010609000000000002,1.2560122999999999
46,42,0.011729000000000002,1.3409005999999999
46,43,0.013396000000000002,1.4566852000000001
